audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\conditions\track_temp_is_now,2.wav,赛道温度现在是,赛道温度现在是,the track temp is now
\voice\conditions\track_temp_is_now,3.wav,赛道温度现在是,赛道温度现在是,the track temperature's now
\voice\conditions\we_expect_drizzle_in_the_next,1.wav,我们预计在下一阶段会有小雨,我们预计在下一阶段会有小雨,we expect drizzle in the next
\voice\conditions\we_expect_drizzle_in_the_next,2.wav,我们预计在下一阶段会有小雨,我们预计在下一阶段会有小雨,we expect drizzle in the next
\voice\conditions\we_expect_drizzle_in_the_next,3.wav,我们预计在下一阶段会有小雨,我们预计在下一阶段会有小雨,we expect drizzle in the next
\voice\conditions\we_expect_drizzle_in_the_next,4.wav,我们预计在下一阶段会有小雨,我们预计在下一阶段会有小雨,we expect drizzle in the next
\voice\conditions\we_expect_drizzle_in_the_next,5.wav,我们预计在下一阶段会有小雨,我们预计在下一阶段会有小雨,we expect drizzle in the next
\voice\conditions\we_expect_heavy_rain_in_the_next,1.wav,我们预计在接下来会有大雨,我们预计在接下来会有大雨,we expect heavy rain in the next
\voice\conditions\we_expect_heavy_rain_in_the_next,2.wav,我们预计在接下来会有大雨,我们预计在接下来会有大雨,we expect heavy rain in the next
\voice\conditions\we_expect_heavy_rain_in_the_next,3.wav,我们预计在接下来会有大雨,我们预计在接下来会有大雨,we expect heavy rain in the next
\voice\conditions\we_expect_heavy_rain_in_the_next,4.wav,我们预计在接下来会有大雨,我们预计在接下来会有大雨,we expect heavy rain in the next
\voice\conditions\we_expect_heavy_rain_in_the_next,5.wav,我们预计在接下来会有大雨,我们预计在接下来会有大雨,we expect heavy rain in the next
\voice\conditions\we_expect_light_rain_in_the_next,1.wav,我们预计在接下来会有小雨,我们预计在接下来会有小雨,we expect light rain in the next
\voice\conditions\we_expect_light_rain_in_the_next,2.wav,我们预计在接下来会有小雨,我们预计在接下来会有小雨,we expect light rain in the next
\voice\conditions\we_expect_light_rain_in_the_next,3.wav,我们预计在接下来会有小雨,我们预计在接下来会有小雨,we expect light rain in the next
\voice\conditions\we_expect_light_rain_in_the_next,4.wav,我们预计在接下来会有小雨,我们预计在接下来会有小雨,we expect light rain in the next
\voice\conditions\we_expect_light_rain_in_the_next,5.wav,我们预计在接下来会有小雨,我们预计在接下来会有小雨,we expect light rain in the next
\voice\conditions\we_expect_medium_rain_in_the_next,1.wav,我们预计在接下来会有中雨,我们预计在接下来会有中雨,we expect medium rain in the next
\voice\conditions\we_expect_medium_rain_in_the_next,2.wav,我们预计在接下来会有中雨,我们预计在接下来会有中雨,we expect medium rain in the next
\voice\conditions\we_expect_medium_rain_in_the_next,3.wav,我们预计在接下来会有中雨,我们预计在接下来会有中雨,we expect medium rain in the next
\voice\conditions\we_expect_rain_in_the_next,1.wav,我们预计下一阶段会有雨,我们预计下一阶段会有雨,we expect rain in the next
\voice\conditions\we_expect_rain_in_the_next,2.wav,我们预计在接下来的时段会有一些降雨,我们预计在接下来的时段会有一些降雨,we expect to see some rain in the next
\voice\conditions\we_expect_rain_in_the_next,3.wav,看来接下来要下雨,看来接下来要下雨,looks like it's gonna rain in the next
\voice\conditions\we_expect_rain_to_stop_in_the_next,1.wav,我们预计在接下来的,我们预计在接下来的,we expect the rain to stop in the next
\voice\conditions\we_expect_rain_to_stop_in_the_next,2.wav,我们预计在接下来的,我们预计在接下来的,we expect the rain to stop in the next
\voice\conditions\we_expect_rain_to_stop_in_the_next,3.wav,我们预计在接下来的,我们预计在接下来的,we expect the rain to stop in the next
\voice\conditions\we_expect_rain_to_stop_in_the_next,4.wav,我们预计在接下来的,我们预计在接下来的,we expect the rain to stop in the next
\voice\conditions\we_expect_rain_to_stop_in_the_next,5.wav,我们预计在接下来的,我们预计在接下来的,we expect the rain to stop in the next
\voice\conditions\we_expect_very_heavy_rain_in_the_next,1.wav,我们预计在接下来会有非常大的雨,我们预计在接下来会有非常大的雨,we expect very heavy rain in the next
\voice\conditions\we_expect_very_heavy_rain_in_the_next,2.wav,我们预计在接下来会有非常大的雨,我们预计在接下来会有非常大的雨,we expect very heavy rain in the next
\voice\conditions\we_expect_very_heavy_rain_in_the_next,3.wav,我们预计在接下来会有非常大的雨,我们预计在接下来会有非常大的雨,we expect very heavy rain in the next
\voice\conditions\we_expect_very_heavy_rain_in_the_next,4.wav,我们预计在接下来会有非常大的雨,我们预计在接下来会有非常大的雨,we expect very heavy rain in the next
\voice\conditions\we_expect_very_heavy_rain_in_the_next,5.wav,我们预计在接下来会有非常大的雨,我们预计在接下来会有非常大的雨,we expect very heavy rain in the next
\voice\damage_reporting\acknowledge_driver_is_ok,1.wav,知道了，谢谢，伙计,知道了，谢谢，伙计,"that's good to know, thanks, mate"
\voice\damage_reporting\acknowledge_driver_is_ok,2.wav,这真是松了口气,这真是松了口气,that's a relief
\voice\damage_reporting\acknowledge_driver_is_ok,3.wav,好的，待命，车队正在赶来,好的，待命，车队正在赶来,"okay, just sit tight, the team's on it's way"
\voice\damage_reporting\acknowledge_driver_is_ok,4.wav,好的，伙计，坐紧了，医疗队就来了,好的，伙计，坐紧了，医疗队就来了,"okay, mate, just sit tight, the medical team are coming"
\voice\damage_reporting\acknowledge_driver_is_ok,5.wav,好的，谢谢更新,好的，谢谢更新,"okay, mate, thanks for the update"
\voice\damage_reporting\acknowledge_driver_is_ok,6_op_prefix_ok.wav,暂时保持现状，帮助很快就来,暂时保持现状，帮助很快就来,"just sit tight, help's on the way"
\voice\damage_reporting\acknowledge_driver_is_ok,7_rq_prefix_ok.wav,感谢更新,感谢更新,thanks for the update
\voice\damage_reporting\acknowledge_driver_is_ok,8_rq_prefix_ok.wav,知道这个很好,知道这个很好,that's good to know
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,2.wav,好的，伙计，我觉得这无线电坏了,好的，伙计，我觉得这无线电坏了,"okay, mate, I think that radio's had it"
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,3.wav,好的，听不到你说话，可能是无线电坏了,好的，听不到你说话，可能是无线电坏了,"okay, I can't hear you, maybe the radio's gone"
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,4.wav,听不到任何声音，伙计，我觉得你把无线电搞坏了,听不到任何声音，伙计，我觉得你把无线电搞坏了,"can't hear anything, mate, think you've knackered the radio"
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,5.wav,听不到任何声音，觉得无线电坏了,听不到任何声音，觉得无线电坏了,"can't hear anything, think the radio's gone"
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,6.wav,好的，伙计，我觉得这无线电坏了,好的，伙计，我觉得这无线电坏了,"okay, mate, I think that radio's had it"
\voice\damage_reporting\acknowledge_driver_is_ok_no_speech,sweary_1.wav,我觉得无线电坏了,我觉得无线电坏了,I think the radio's fucked
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,1.wav,好的，听起来你还行,好的，听起来你还行,"okay, sounds like you're all right"
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,2.wav,听起来你还好，谢谢，伙计,听起来你还好，谢谢，伙计,"sounds like you're okay, thanks, mate"
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,3.wav,听到你没事很好,听到你没事很好,good to hear you're okay
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,4.wav,没太听清楚，但至少你在说话,没太听清楚，但至少你在说话,"didn't really catch that, but at least you're talking"
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,5.wav,不明白你刚才说什么，但至少你说了一些东西,不明白你刚才说什么，但至少你说了一些东西,"no idea what you just said, but at least it was something"
\voice\damage_reporting\acknowledge_driver_is_ok_not_understood,6.wav,我认为这意味着你没事，谢谢，伙计,我认为这意味着你没事，谢谢，伙计,"I assume that means you're okay, thanks, mate"
\voice\damage_reporting\are_you_ok_first_try,1.wav,看起来很严重，你还好吗？,看起来很严重，你还好吗？,"that looked bad, you okay?"
\voice\damage_reporting\are_you_ok_first_try,10_rq_suffix_please.wav,看起来情况不妙，你能确认你还好吗？,看起来情况不妙，你能确认你还好吗？,"that looked bad, can you confirm that you're all right?"
\voice\damage_reporting\are_you_ok_first_try,1_op_prefix_bad_luck.wav,看起来很严重，你还好吗？,看起来很严重，你还好吗？,"that looked bad, you okay?"
\voice\damage_reporting\are_you_ok_first_try,2.wav,你还好吗，老兄？,你还好吗，老兄？,"are you okay, mate?"
\voice\damage_reporting\are_you_ok_first_try,3.wav,你还好吗，那个事故很大？,你还好吗，那个事故很大？,"are you all right, that was a big one?"
\voice\damage_reporting\are_you_ok_first_try,4.wav,那看起来很严重，你还好吗？,那看起来很严重，你还好吗？,"that looked like a bad one, are you okay?"
\voice\damage_reporting\are_you_ok_first_try,5.wav,你还好吗，老兄？,你还好吗，老兄？,"are you all right, mate?"
\voice\damage_reporting\are_you_ok_first_try,6.wav,那可是个大碰撞，你还好吧？,那可是个大碰撞，你还好吧？,"that was a big one, are you okay?"
\voice\damage_reporting\are_you_ok_first_try,6_op_prefix_bad_luck.wav,那可是个大碰撞，你还好吧？,那可是个大碰撞，你还好吧？,"that was a big one, are you okay?"
\voice\damage_reporting\are_you_ok_first_try,9_rq_suffix_please.wav,你能确认你还好吗？,你能确认你还好吗？,can you confirm you're okay?
\voice\damage_reporting\are_you_ok_first_try,sweary_7.wav,见鬼了，老兄，刚才那一下很严重，你还好吧？,见鬼了，老兄，刚才那一下很严重，你还好吧？,"shit, mate, that was bad, are you okay?"
\voice\damage_reporting\are_you_ok_first_try,sweary_8.wav,天啊，那看起来很疼，你还好吧？,天啊，那看起来很疼，你还好吧？,"fucking hell, that looked like it hurt, are you all right?"
\voice\damage_reporting\are_you_ok_second_try,10.wav,来吧，别这样了，告诉我们你没事,来吧，别这样了，告诉我们你没事,"come on, don't do this, tell us you're okay"
\voice\damage_reporting\are_you_ok_second_try,1_rq_suffix_please.wav,你还好吗？能回复我吗？,你还好吗？能回复我吗？,are you okay? Answer me if you can
\voice\damage_reporting\are_you_ok_second_try,2_rq_suffix_please.wav,你能回答吗？,你能回答吗？,answer me if you can?
\voice\damage_reporting\are_you_ok_second_try,3.wav,来吧，你还好吗？,来吧，你还好吗？,"come on, are you okay?"
\voice\damage_reporting\are_you_ok_second_try,4.wav,来吧，回复一下，好吗,来吧，回复一下，好吗,"come on, respond, please"
\voice\damage_reporting\are_you_ok_second_try,5.wav,你能听到我吗？请回复,你能听到我吗？请回复,can you hear me? Respond please
\voice\damage_reporting\are_you_ok_second_try,6.wav,你能回应一下吗，请问你还好吗？,你能回应一下吗，请问你还好吗？,"can you respond, please, are you all right?"
\voice\damage_reporting\are_you_ok_second_try,7.wav,喂，老兄，你还好吗？回应一下,喂，老兄，你还好吗？回应一下,"come on, mate, are you okay? respond"
\voice\damage_reporting\are_you_ok_second_try,8.wav,你能听到吗，回复一下，好吗，你还好吧？,你能听到吗，回复一下，好吗，你还好吧？,"can you hear me, respond, please, are you okay?"
\voice\damage_reporting\are_you_ok_second_try,sweary_9.wav,来吧，我们都快急死了，告诉我们你没事,来吧，我们都快急死了，告诉我们你没事,"come on, we're all shitting ourselves here, tell us you're okay"
\voice\damage_reporting\are_you_ok_third_try,3.wav,如果你能听到，救援马上就到,如果你能听到，救援马上就到,"if you can hear me, help's on the way"
\voice\damage_reporting\are_you_ok_third_try,4.wav,如果你能听到，救援来了,如果你能听到，救援来了,"if you can hear me, help's coming"
\voice\damage_reporting\are_you_ok_third_try,5.wav,你让我们所有人都很担心，兄弟,你让我们所有人都很担心，兄弟,"you got us all really worried here, man"
\voice\damage_reporting\are_you_ok_third_try,6.wav,这里有一个车库，里面全是人急得脸色发青,这里有一个车库，里面全是人急得脸色发青,"there's a garage full of people turning blue, here"
\voice\damage_reporting\are_you_ok_third_try,sweary_1.wav,见鬼，希望只是无线电坏了,见鬼，希望只是无线电坏了,"shit, I hope it's just the radio that's knackered"
\voice\damage_reporting\are_you_ok_third_try,sweary_2.wav,天啊，希望你还好吧,天啊，希望你还好吧,"fucking hell, man, I hope you're okay"
\voice\damage_reporting\busted_brakes,1.wav,这些刹车已经完全没有了，伙计，如果可以的话就回维修区,这些刹车已经完全没有了，伙计，如果可以的话就回维修区,"there's nothing left of these brakes, mate, come back into the pit if you can"
\voice\damage_reporting\busted_brakes,2.wav,看看你能不能把它开回维修区，我们可以对这些刹车做些处理,看看你能不能把它开回维修区，我们可以对这些刹车做些处理,see if you can get it back to the pits and we can do what we can with these brakes
\voice\damage_reporting\busted_brakes,sweary_3.wav,他们刹车坏了，伙计,他们刹车坏了，伙计,"them brakes are fucked, mate"
\voice\damage_reporting\busted_engine,1.wav,发动机坏了，完了,发动机坏了，完了,"we've lost the engine, it's over"
\voice\damage_reporting\busted_engine,2_op_prefix_oh_dear.wav,那引擎完了，伙计，你得等着被拖车,那引擎完了，伙计，你得等着被拖车,"that engine's toast, mate, you're gonna have to wait for a tow"
\voice\damage_reporting\busted_engine,2_op_prefix_ok.wav,那引擎完了，伙计，你得等着被拖车,那引擎完了，伙计，你得等着被拖车,"that engine's toast, mate, you're gonna have to wait for a tow"
\voice\damage_reporting\busted_engine,sweary_3.wav,啊，那引擎彻底坏了，没机会修了，伙计,啊，那引擎彻底坏了，没机会修了，伙计,"ah shit, that engine's completely gone, no chance of fixing that, mate"
\voice\damage_reporting\busted_engine,sweary_4_op_prefix_ok.wav,发动机坏了，干得漂亮，伙计,发动机坏了，干得漂亮，伙计,"the engine's fucked, nicely done, mate"
\voice\damage_reporting\busted_suspension,1.wav,我们无法修复悬挂系统，伙计，那就是你这一天结束了,我们无法修复悬挂系统，伙计，那就是你这一天结束了,"we can't fix our suspension, mate, that's your day over"
\voice\damage_reporting\busted_suspension,2.wav,你的悬挂完全坏了，我们对此无能为力,你的悬挂完全坏了，我们对此无能为力,"your suspension's completely knackered, there's nothing we can do there"
\voice\damage_reporting\busted_suspension,2_op_prefix_oh_dear.wav,你的悬挂完全坏了，我们对此无能为力,你的悬挂完全坏了，我们对此无能为力,"your suspension's completely knackered, there's nothing we can do there"
\voice\damage_reporting\busted_suspension,2_prefix_oh_dear.wav,你的悬挂完全坏了，我们对此无能为力,你的悬挂完全坏了，我们对此无能为力,"your suspension's completely knackered, there's nothing we can do there"
\voice\damage_reporting\busted_suspension,sweary_3.wav,悬挂坏了,悬挂坏了,the suspension's boogered
\voice\damage_reporting\busted_transmission,1.wav,变速箱彻底坏了，我们的比赛结束了,变速箱彻底坏了，我们的比赛结束了,"transmission's completely screwed, that's our race done"
\voice\damage_reporting\busted_transmission,3.wav,关掉它，伙计，传输装置已经完全损坏了，这里结束了,关掉它，伙计，传输装置已经完全损坏了，这里结束了,"switch it off, mate, there's nothing left of the transmission, we're done here"
\voice\damage_reporting\busted_transmission,3_op_prefix_oh_dear.wav,关掉它，伙计，传输装置已经完全损坏了，这里结束了,关掉它，伙计，传输装置已经完全损坏了，这里结束了,"switch it off, mate, there's nothing left of the transmission, we're done here"
\voice\damage_reporting\busted_transmission,sweary_2.wav,以现在的状态不可能回到维修区，伙计，你把它搞坏了,以现在的状态不可能回到维修区，伙计，你把它搞坏了,"no chance of getting back to the pits with the transmission in that state, mate, you fucked it"
\voice\damage_reporting\left_front_puncture,1.wav,左前扎胎,左前扎胎,front left puncture
\voice\damage_reporting\left_front_puncture,2.wav,左前刹车平点,左前刹车平点,flat front left
\voice\damage_reporting\left_front_puncture,3.wav,左前扎胎,左前扎胎,front left puncture
\voice\damage_reporting\left_rear_puncture,1.wav,右后扎胎,右后扎胎,rear left puncture
\voice\damage_reporting\left_rear_puncture,2.wav,左侧后胎扎胎,左侧后胎扎胎,left rear puncture
\voice\damage_reporting\left_rear_puncture,3.wav,你的左后胎扎了,你的左后胎扎了,your left rear is punctured
\voice\damage_reporting\minor_aero_damage,10.wav,你有一些车身损坏,你有一些车身损坏,you picked up a little bit of bodywork damage
\voice\damage_reporting\minor_aero_damage,11.wav,看到一些空气动力套件的小损伤,看到一些空气动力套件的小损伤,we're seeing a little bit of aero damage
\voice\damage_reporting\minor_aero_damage,12.wav,看起来你有一些轻微的车身损坏,看起来你有一些轻微的车身损坏,looks like you got some minor bodywork damage
\voice\damage_reporting\minor_aero_damage,1_op_prefix_ok.wav,你有一些轻微的空气动力套件损坏,你有一些轻微的空气动力套件损坏,you picked up some minor aero damage
\voice\damage_reporting\minor_aero_damage,2_op_prefix_ok.wav,你捡到了一些严重的空气动力套件损坏,你捡到了一些严重的空气动力套件损坏,you picked up a big of aero damage
\voice\damage_reporting\minor_aero_damage,3_op_prefix_ok.wav,你那里有点车身部件损坏,你那里有点车身部件损坏,you've had a bit of bodywork damage there
\voice\damage_reporting\minor_aero_damage,4_op_prefix_ok.wav,你有一些轻微的空气动力套件损坏，留在外面，问题不大,你有一些轻微的空气动力套件损坏，留在外面，问题不大,"you had some minor aero damage, stay out, it's not that bad"
\voice\damage_reporting\minor_aero_damage,5.wav,你有一些车身部件损坏，留在赛道上，问题不大,你有一些车身部件损坏，留在赛道上，问题不大,"you've had a bit of bodywork damage, stay out, it's not too bad"
\voice\damage_reporting\minor_aero_damage,6.wav,你那里有一点车身损坏,你那里有一点车身损坏,you've got a little bit of bodywork damage there
\voice\damage_reporting\minor_aero_damage,7.wav,一些轻微的空气动力套件损坏,一些轻微的空气动力套件损坏,some minor aero damage
\voice\damage_reporting\minor_aero_damage,8.wav,我们发现了一些轻微的空气动力套件损坏,我们发现了一些轻微的空气动力套件损坏,we're seeing some minor aero damage
\voice\damage_reporting\minor_aero_damage,9.wav,看到那里有一点车身损坏,看到那里有一点车身损坏,we're seeing a little bit of bodywork damage there
\voice\damage_reporting\minor_aero_damage_general,10.wav,你有一些车身损坏,你有一些车身损坏,you've picked up a little bit of bodywork damage
\voice\damage_reporting\minor_aero_damage_general,11.wav,看到一些空气动力套件的小损伤,看到一些空气动力套件的小损伤,we're seeing a little bit of aero damage
\voice\damage_reporting\minor_aero_damage_general,12.wav,看起来你有一些轻微的车身损坏,看起来你有一些轻微的车身损坏,looks like you got some minor bodywork damage
\voice\damage_reporting\minor_aero_damage_general,1_op_prefix_ok.wav,你有一些轻微的空气动力套件损坏,你有一些轻微的空气动力套件损坏,you picked up some minor aero damage
\voice\damage_reporting\minor_aero_damage_general,2_op_prefix_ok.wav,你有一些空气动力套件的小损伤,你有一些空气动力套件的小损伤,you picked up a bit of aero damage
\voice\damage_reporting\minor_aero_damage_general,3_op_prefix_ok.wav,你那里有点车身部件损坏,你那里有点车身部件损坏,you've had a bit of bodywork damage there
\voice\damage_reporting\minor_aero_damage_general,6.wav,你那里有一点车身损坏,你那里有一点车身损坏,you've got a little bit of bodywork damage there
\voice\damage_reporting\minor_aero_damage_general,7.wav,一些轻微的空气动力套件损坏,一些轻微的空气动力套件损坏,some minor aero damage
\voice\damage_reporting\minor_aero_damage_general,8.wav,我们发现了一些轻微的空气动力套件损坏,我们发现了一些轻微的空气动力套件损坏,we're seeing some minor aero damage
\voice\damage_reporting\minor_aero_damage_general,9.wav,看到那里有一点车身损坏,看到那里有一点车身损坏,we're seeing a little bit of bodywork damage there
