section,key,zh,english
preferences,launch_ace_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Assetto Corsa EVO.
preferences,spotter_enable_three_wide_left_and_right_help,,"Use ""three wide, you're on the left / right"" messages (can be confusing)."
preferences,use_alternate_beeps_help,,Use a different radio sound (just the click).
preferences,use_fahrenheit_help,,"If not checked, use Celcius."
preferences,use_listen_beep_help,,Play a beep when you press the 'talk to Crew Chief' button.
preferences,use_listen_end_beep_help,,Play a beep when the 'talk to Crew Chief' button didn't get a reply.
preferences,min_time_between_personalised_messages_help,,Seconds between Crew Chief referring to you by name.
preferences,minimum_time_between_pearls_of_wisdom_help,,Seconds between Crew Chief commenting on your performance.
preferences,spotter_hold_repeat_frequency_help,,"Time between the Spotter repeating ""hold your line"" when along side a car."
preferences,spotter_hold_repeat_frequency_ovals_help,,"Time between the Spotter repeating ""hold your line"" when along side a car on an oval track."
preferences,enable_oval_spotter_enhancements_help,,Allow radio calls between spotter messages and disable beeps on ovals.
preferences,spotter_update_interval_help,,Milliseconds between spotter updates.
preferences,spotter_off_during_qualifying_help,,Spotter off during qualifying to cope with games that have private qualifying with other invisible cars on track.
preferences,acc_udp_data_port_help,,ACC network data UDP port (should usually be 9000).
preferences,ace_udp_data_port_help,,ACE network data UDP port (should usually be <tbd>).
preferences,udp_data_port_help,,pCARS network data UDP port (should usually be 5606).
preferences,pmr_udp_port_help,,PMR network data UDP port (should usually be 7576).
preferences,f1_2018_udp_data_port_help,,F1 2018 network data UDP port (should usually be 20777).
preferences,f1_2019_udp_data_port_help,,F1 2019 network data UDP port (should usually be 20777).
preferences,f1_2020_udp_data_port_help,,F1 2020 network data UDP port (should usually be 20777).
preferences,f1_2021_udp_data_port_help,,F1 2021 network data UDP port (should usually be 20777).
preferences,f1_2022_udp_data_port_help,,F1 2022 network data UDP port (should usually be 20777)
preferences,f1_2023_udp_data_port_help,,F1 2023 network data UDP port (should usually be 20777)
preferences,spotter_gap_for_clear_help,,Gap between cars before calling clear (metres).
preferences,messages_volume_help,,The volume of Crew Chief / spotter (0 - 1).
preferences,background_volume_help,,The volume of the background sounds (0 - 1).
preferences,update_interval_help,,The time (milliseconds) between app updates.
preferences,use_sweary_messages_help,,A few messages contain swearing - this enables / disables these.
preferences,enable_spotter_help,,The Spotter can be enabled and disabled with a button. This sets its initial state.
preferences,speech_recognition_country_help,,"Optional - the localisation country to use for speech recognition. If this isn't set, the app will use which ever English pack you've installed (or the first it finds if you have more than one). If you set it, the value must be a country specifics value ex. GB, US, IT, DA, LT."
preferences,ui_language_help,,"Optional - the localisation country to use for the UI. If this isn't set, the app will use OS system language. If you set it, the value must be a valid ISO 639-1 code for country, followed by a hyphen, then a valid two letter region code. For example en-GB. If no translation file is found, the app will default back to English."
preferences,spotter_car_length_help,,"The length of a car, used to check if there's an overlap. Decrease this if the Spotter calls 'hold your line' when you're not overlapping. Increase it if the Spotter doesn't call 'hold your line' when you clearly are overlapping."
preferences,time_after_race_start_for_spotter_help,,Wait this many seconds after race start before enabling the spotter.
preferences,min_speed_for_spotter_help,,Don't use the Spotter if your speed is less than this.
preferences,max_closing_speed_for_spotter_help,,Don't call 'hold your line' if the closing speed between you and the other car is greater than this.
preferences,spotter_clear_delay_help,,You need to be clear for this many milliseconds before the Spotter calls 'clear'.
preferences,spotter_overlap_delay_help,,You need to be overlapping for this many milliseconds before the Spotter calls 'hold your line'.
preferences,custom_device_guid_help,,Manually set a controller GUID if the app doesn't display your controller in the devices list.
preferences,launch_raceroom_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch RaceRoom Racing Experience.
preferences,r3e_launch_params_help,,This is used to tell Steam what app to run - R3E's Steam app ID is 211500. If you specified a path RRRE.exe you can leave this blank.
preferences,launch_race_remaster_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Race Remaster.
preferences,pcars32_launch_params_help,,This is used to tell Steam what app to run - pCARS' Steam app ID is 234630. If you specified a path pcars32.exe you can leave this blank.
preferences,pcars64_launch_params_help,,This is used to tell Steam what app to run - pCARS' Steam app ID is 234630. If you specified a path pcars64.exe you can leave this blank.
preferences,rf1_launch_params_help,,This is used to tell Steam what app to run - rFactor's Steam app ID is 339790. If you specified a path rFactor.exe you can leave this blank.
preferences,rf2_launch_params_help,,This is used to tell Steam what app to run - rFactor 2's Steam app ID is 365960. If you specified a path rFactor2.exe you can leave this blank.
preferences,lmu_launch_params_help,,This is used to tell Steam what app to run - Le Mans Unlimited's Steam app ID is 2399420. If you specified a path lmu.exe you can leave this blank.
preferences,gsc_launch_params_help,,This is used to tell Steam what app to run - Stock Car Extreme's Steam app ID is 273840. If you specified a path GSC.exe you can leave this blank.
preferences,ams_launch_params_help,,This is used to tell Steam what app to run - Automobilista's Steam app ID is 431600. If you specified a path AMS.exe you can leave this blank.
preferences,acs_launch_params_help,,This is used to tell Steam what app to run - Assetto Corsa's Steam app ID is 244210. If you specified a path ACS.exe you can leave this blank.
preferences,ace_launch_params_help,,This is used to tell Steam what app to run - Assetto Corsa EVO's Steam app ID is 3058630. If you specified a path ACE.exe you can leave this blank.
preferences,marcas_launch_params_help,,This is used to tell Steam what app to run - Copa Petrobras de Marcas Steam app ID is 359800. If you specified a path marcas.exe you can leave this blank.
preferences,ftruck_launch_params_help,,This is used to tell Steam what app to run - Formula Truck's Steam app ID is 273750. If you specified a path FTruck.exe you can leave this blank.
preferences,f1_2018_launch_params_help,,This is used to tell Steam what app to run - F1 2018's Steam app ID is 737800. If you specified a path f1_2018.exe you can leave this blank.
preferences,f1_2019_launch_params_help,,This is used to tell Steam what app to run - F1 2019's Steam app ID is 928600. If you specified a path f1_2019.exe you can leave this blank.
preferences,f1_2020_launch_params_help,,This is used to tell Steam what app to run - F1 2020's Steam app ID is 1080110. If you specified a path f1_2020.exe you can leave this blank.
preferences,f1_2021_launch_params_help,,This is used to tell Steam what app to run - F1 2021's Steam app ID is 1134570. If you specified a path f1_2021.exe you can leave this blank.
preferences,f1_2022_launch_params_help,,This is used to tell Steam what app to run - F1 2022's Steam app ID is 1692250. If you specified a path f1_2022.exe you can leave this blank.
preferences,f1_2023_launch_params_help,,This is used to tell Steam what app to run - F1 2023's Steam app ID is 2108330. If you specified a path f1_2023.exe you can leave this blank.
preferences,r3e_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to RRRE.exe.
preferences,rbr_launch_exe_help,,This is the direct path (without quotes) to RichardBurnsRally_SSE.exe.
preferences,gtr2_launch_exe_help,,This is the direct path (without quotes) to GTR2.exe.
preferences,dirt_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to dirtrally.exe.
preferences,dirt_launch_params_help,,This is used to tell Steam what app to run - Dirt Rally's Steam app ID is 310560. If you specified a path dirtrally.exe you can leave this blank.
preferences,dirt2_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to dirtrally2.exe.
preferences,dirt2_launch_params_help,,This is used to tell Steam what app to run - Dirt Rally 2's Steam app ID is 690790. If you specified a path dirtrally.exe you can leave this blank.
preferences,acc_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to acc.exe.
preferences,rf1_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to rFactor.exe.
preferences,asr_launch_exe_help,,This is the direct path (without quotes) to ARCA.exe.
preferences,rf2_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to rFactor2.exe.
preferences,lmu_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to rFactor2.exe.
preferences,gsc_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to GSC.exe.
preferences,ams_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to AMS.exe.
preferences,acs_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to ACS.exe.
preferences,ace_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to AssettoCorsaEVO.exe.
preferences,marcas_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to marcas.exe.
preferences,ftruck_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to FTruck.exe.
preferences,pcars32_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to pcars32.exe.
preferences,pcars64_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to pcars64.exe.
preferences,f1_2018_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2018.exe.
preferences,f1_2019_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2019.exe.
preferences,f1_2020_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2020.exe.
preferences,f1_2021_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2021.exe.
preferences,f1_2022_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2022.exe.
preferences,f1_2023_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to f1_2023.exe.
preferences,launch_rfactor1_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch rFactor.
preferences,launch_asr_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch ASR.
preferences,launch_rfactor2_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch rFactor 2.
preferences,launch_lmu_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch LMU .
preferences,launch_rbr_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Richard Burns Rally.
preferences,launch_gtr2_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch GTR 2.
preferences,launch_dirt_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Dirt Rally.
preferences,launch_dirt2_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Dirt Rally 2.
preferences,launch_gsc_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Stock Car Extreme.
preferences,launch_f1_2018_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2018.
preferences,launch_f1_2019_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2019.
preferences,launch_f1_2020_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2020.
preferences,launch_f1_2021_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2021.
preferences,launch_f1_2022_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2022.
preferences,launch_f1_2023_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch F1 2023.
preferences,launch_ams_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Automobilista.
preferences,launch_marcas_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Copa Petrobras de Marcas.
preferences,launch_ftruck_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch Formula Truck.
preferences,launch_pcars_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS.
preferences,launch_acc_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch ACC.
preferences,pcars2_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to pCARS2AVX.exe.
preferences,pcars3_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to pCARS3.exe.
preferences,pcars2_launch_params_help,,This is used to tell Steam what app to run - pCARS 2's Steam app ID is 378860. If you specified a path pCARS2AVX.exe you can leave this blank.
preferences,pcars3_launch_params_help,,This is used to tell Steam what app to run - pCARS 3's Steam app ID is 958400. If you specified a path pCARS3.exe you can leave this blank.
preferences,ams2_launch_exe_help,,This is the location of Steam.exe or the direct path (without quotes) to AMS2.exe.
preferences,ams2_launch_params_help,,This is used to tell Steam what app to run - AMS 2's Steam app ID is 1066890. If you specified a path AMS2.exe you can leave this blank.
preferences,acc_launch_params_help,,This is used to tell Steam what app to run - ACC's Steam app ID is 805550. If you specified a path AC2-Win64-Shipping.exe you can leave this blank.
preferences,launch_pcars2_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS 2.
preferences,launch_pcars3_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch pCARS 3.
preferences,launch_ams2_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch AMS 2.
preferences,iracing_launch_exe_help,,This is the path (without quotes) to iRacingSim64DX11.exe.
preferences,launch_iracing_help,,When Crew Chief starts (because you click 'Start Crew Chief' or the 'Run immediately' property auto starts it) attempt to launch iRacing.
preferences,run_immediately_help,,"The application will start running Crew Chief as soon as you start it up, using whatever options you previously set."
preferences,pcars_steam_id_help,,"pCARS sometimes sends the participant data in the wrong order. If this value is set, the app will use it to try and work around this issue, preventing the app 'seeing' the wrong data for the player."
preferences,cumulative_lap_lockup_warning_threshold_help,,"If the player has locked wheels for more than this many seconds over the course of a lap, play a warning."
preferences,cumulative_lap_wheelspin_warning_threshold_help,,"If the player has wheelspin for more than this many seconds over the course of a lap, play a warning."
preferences,minimum_name_voice_recognition_confidence_help,,"When processing voice commands asking about opponent drivers, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_name_voice_recognition_confidence_system_sre_help,,"When processing voice commands asking about opponent drivers, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_voice_recognition_confidence_help,,"When processing voice commands, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,minimum_voice_recognition_confidence_system_sre_help,,"When processing voice commands, the speech recognition engine must be at least this confident it understood before the app responds (0.0 - 1.0)."
preferences,display_session_lap_times_help,,Write all the lap times from the completed session to the console (separated by ;).
preferences,enable_opponent_laptime_reporting_in_race_help,,"Call out opponent lap times in the race (car front, behind & leader) if the lap time is their best lap."
preferences,report_sector_deltas_race_help,,Give sector delta information during a race.
preferences,report_sector_deltas_race_likelihood_help,,"Probability of giving a sectors report after each race lap (0 = disabled, 1 = every lap, default 0.3 - 30% chance of sector information on each lap)."
preferences,report_sector_deltas_practice_and_qual_help,,Give sector delta information during practice and qualifying.
preferences,frequency_of_overtaking_messages_help,,How often to congratulate the player when he makes a clean overtake. 0 (never) to 10 (as often as possible).
preferences,frequency_of_being_overtaken_messages_help,,How often to berate the player when he gets overtaken. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_ahead_reports_help,,How often to report a the gap to the car in front. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_behind_reports_help,,How often to report a the gap to the car behind. 0 (never) to 10 (as often as possible).
preferences,frequency_of_gap_behind_on_track_reports_help,,How often to report a the gap to a faster car behind that is the same class but not on the same lap as us (i.e. lapping us or unlapping themselves). 0 (never) to 10 (as often as possible).
preferences,frequency_of_opponent_race_lap_times_help,,"How often to report fast laps times for race leader and car in front and behind. 0 (never) to 10 (as often as possible). If this is 1, times are only reported if they're the session best. This criteria becomes less strict up to 10 where the time just needs to be a few tenths off session best."
preferences,frequency_of_opponent_practice_and_qual_lap_times_help,,"How often to report fast laps times for race leader and car in front and behind. 0 (never) to 10 (as often as possible). If this is 1, times are only reported if they're the session best. This criteria becomes less strict up to 10 where the time just needs to be a few tenths off session best. A negative number will still include pole lap times but not inform of other opponents."
preferences,seconds_to_announce_next_car_help,,The seconds to wait before announcing a new car ahead.
preferences,minutes_to_announce_same_next_car_help,,"The minutes to wait before announcing an opponent we were recently racing, e.g. if they gain and then lose a position within this time frame we won't mention them the second time on the basis that you already recognise them. Goldfish are known to prefer a value of 0."
preferences,opponents_number_after_name_help,,"When the name is known for an opponent, sometimes Jim tries to be helpful and also include their car number, which can make it easier to identify them on track incase their livery is not recognisable."
preferences,frequency_of_pearls_of_wisdom_help,,How often to play general encouragement messages. 0 (never) to 10 (as often as possible).
preferences,frequency_of_player_race_lap_time_reports_help,,How often to report player lap times in the race. 0 (never) to 10 (as often as possible).
preferences,frequency_of_player_prac_and_qual_lap_time_reports_help,,How often to report player lap times in the practice and qualifying. 0 (never) to 10 (as often as possible).
preferences,frequency_of_prac_and_qual_sector_delta_reports_help,,How often to report player sector deltas in practice and qualifying. 0 (never) to 10 (as often as possible).
preferences,frequency_of_race_sector_delta_reports_help,,How often to report a player sector deltas in race. 0 (never) to 10 (as often as possible).
preferences,race_sector_reports_at_each_sector_help,,Play race sector delta reports as you complete each sector.
preferences,race_sector_reports_at_lap_end_help,,Play sector delta reports for whole lap when you complete the lap.
preferences,practice_and_qual_sector_reports_at_each_sector_help,,Play practice and qual sector delta reports as you complete each sector.
preferences,practice_and_qual_sector_reports_at_lap_end_help,,Play practice and qual sector delta reports for whole lap when you complete the lap.
preferences,iracing_reputations_help,,"Enables voice commands and messages about bad reputations (distinct from SR and iRating) based on user-defined rules. See ""Flag Reputations"", ""Tenure Reputation"", ""Rating Reputation"" and the iracing_reputations.json file in the user's configuration folder."
preferences,iracing_reputations_flair_bad_help,,"A proxy for bad latency, drivers that are members of these comma separated flags (aka flair) will be marked as ""bad"". A semicolon can be used to add additional rules for oval (those that appear after the semicolon will be added to the first list)."
preferences,iracing_reputations_flair_good_help,,"A proxy for bad latency, drivers that are NOT members of these comma separated flags (aka flair) will be marked as ""sketchy"". A semicolon can be used to add additional rules for road (those that appear after the semicolon will be added to the first list). If this list is empty it is not used, and only the bad list is used."
preferences,iracing_reputations_ratings_help,,"Drivers that have an iRating less than this value will be flagged as ""sketchy"". Separate values for road and oval can be provided by separating with a comma."
preferences,iracing_reputations_division_help,,"Drivers that have a Division higher than this value will be flagged as ""sketchy"". Somewhat combines rating and tenure, see the Sporting Code on how divisions are calculated."
preferences,iracing_reputations_safety_help,,"Drivers that have a Safety Rating this much below you will be considered ""bad"". Set to 0 to disable. Every license level is worth a (promotion) score of 1.0 and every whole number of Safety Rating is actually only worth 0.5 because of iRacing's banking system. If you are A3.5 and want to consider C2.5 (and below) to be sketchy, then use a value of 2.5 = 2.0 (for two classes) + 1.0 (for the number difference) - 0.5 (for the loan difference)."
preferences,enable_opponent_rating_info_help,,Include game supplied rating info in opponent messages.
preferences,ambient_temp_check_interval_seconds_help,,"How often to check for changes in ambient (air) temperature, in seconds."
preferences,track_temp_check_interval_seconds_help,,"How often to check for changes in track temperature, in seconds."
preferences,report_ambient_temp_changes_greater_than_help,,Report ambient (air) temperature if it's changed by more than this amount (in Celsius).
preferences,report_track_temp_changes_greater_than_help,,Report track temperature if it's changed by more than this amount (in Celsius).
preferences,pause_between_messages_help,,Time pause between messages (in seconds) when reading multiple messages together in a single group.
preferences,pause_between_message_fragments_help,,Time pause between individual message fragments (sounds) in milliseconds.
preferences,load_sound_files_on_startup_help,,"Load all the sounds when the app starts up. This may make app start times quite long, but prevents the app having to load stuff while you're racing."
preferences,enable_automatic_plugin_update_help,,Crew Chief will check if latest plugin is installed and will prompt to install plugin if it is not found or out of date.
preferences,pcars_character_encoding_help,,For PS4 always use UTF-8. For PC and XBox this will usually be windows-1252 (Windows Western European).
preferences,ams2_character_encoding_help,,Should usually be UTF-8.
preferences,enable_pcars_pit_window_messages_help,,Play pit window messages in pCARS. Don't use this in online racing - the game always sends an enforced pit stop lap even if this isn't enabled by the host.
preferences,report_yellows_in_all_sectors_help,,If this is unchecked the app will report yellow flags only in the current and next sector.
preferences,max_distance_moved_for_yellow_announcement_help,,Cars which have moved less than this many metres in 3 seconds may be reported as having crashed.
preferences,min_secs_for_debris_flag_help,,"The seconds between announcing a debris flag, set to -1 to disable."
preferences,enable_delayed_responses_help,,"Some voice commands will trigger a ""stand by"" response, followed some time later by the requested into."
preferences,enable_console_logging_help,,Uncheck this to prevent console window messages being shown. Reduces the CPU load of the app.
preferences,console_font_size_help,,Set the size of the font used in the Console Window. Default is 8.
preferences,console_flush_help,,"Immediately write anything written to the console to MY DOCUMENTS/CrewChief/CrewChiefV4/DebugLogs/console_flush.txt as it happens.\\This is useful for debugging, but will cause a lot of disc writes and may slow down your computer."
preferences,log_tyre_stats_help,,Show tyre temps and wear at the start of each sector.
preferences,r3e_blue_flag_detection_distance_help,,Max distance (metres) for R3E blue flag trigger.
preferences,play_pre_lights_messages_until_cancelled_help,,Play pre-race info messages until a control input is detected.
preferences,time_between_caution_period_status_reminders_help,,Time between caution period status reminders (seconds).
preferences,enable_ams_pit_schedule_messages_help,,Play 'box now' messages when using offline scheduled pit stops.
preferences,report_allowed_overtakes_under_yellow_help,,Play can-overtake and no-overtaking messages during yellow flags (R3E only).
preferences,iracing_override_luckydog_help,,"ignore the iRacing lucky dog telemetry under FCY and calculate it manually. Until iRacing fix their telemetry this is the only way to get lucky dog calls in CrewChief but it can be unreliable, e.g. we can't exclude drivers involved in the incident."
preferences,iracing_disable_luckydog_help,,"if neither telemetry nor override rules are working for you, just turn them off and use a custom spmsg.txt to get default spotter calls for this."
preferences,enable_rf2_pit_stop_prediction_help,,Play 'box now' messages when using offline scheduled pit stops.
preferences,enable_lmu_pit_stop_prediction_help,,Play 'box now' messages when using offline scheduled pit stops.
preferences,enable_gtr2_pit_stop_prediction_help,,Play 'box now' messages when using offline scheduled pit stops.
