audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\acknowledge\keepQuietDisabled,1.wav,"okay, we'll keep you posted","okay, we'll keep you posted","okay, we'll keep you posted"
\voice\acknowledge\keepQuietDisabled,2.wav,"understood, I'll keep you informed","understood, I'll keep you informed","understood, I'll keep you informed"
\voice\acknowledge\keepQuietDisabled,3.wav,"acknowledged, I'll keep you up to date","acknowledged, I'll keep you up to date","acknowledged, I'll keep you up to date"
\voice\acknowledge\keepQuietEnabled,1.wav,"okay, no more updates","okay, no more updates","okay, no more updates"
\voice\acknowledge\keepQuietEnabled,2.wav,"okay, I'll keep quiet","okay, I'll keep quiet","okay, I'll keep quiet"
\voice\acknowledge\keepQuietEnabled,3.wav,"okay, I'll leave you to it","okay, I'll leave you to it","okay, I'll leave you to it"
\voice\acknowledge\keep_quiet_in_corners_disabled,1.wav,"acknowledged, calls at any point during the lap","acknowledged, calls at any point during the lap","acknowledged, calls at any point during the lap"
\voice\acknowledge\keep_quiet_in_corners_disabled,2.wav,"copy that, we'll give call at any point","copy that, we'll give call at any point","copy that, we'll give call at any point"
\voice\acknowledge\keep_quiet_in_corners_disabled,3.wav,"understood, we'll give those calls at any point during the lap","understood, we'll give those calls at any point during the lap","understood, we'll give those calls at any point during the lap"
\voice\acknowledge\keep_quiet_in_corners_disabled,4.wav,"acknowledged, calls at any point in the lap","acknowledged, calls at any point in the lap","acknowledged, calls at any point in the lap"
\voice\acknowledge\keep_quiet_in_corners_enabled,1.wav,"understood, I'll keep quiet in the corners","understood, I'll keep quiet in the corners","understood, I'll keep quiet in the corners"
\voice\acknowledge\keep_quiet_in_corners_enabled,2.wav,"acknowledged, no more calls in the corners","acknowledged, no more calls in the corners","acknowledged, no more calls in the corners"
\voice\acknowledge\keep_quiet_in_corners_enabled,3.wav,"okay, I'll try to minimize the calls in the braking zones","okay, I'll try to minimize the calls in the braking zones","okay, I'll try to minimize the calls in the braking zones"
\voice\acknowledge\keep_quiet_in_corners_enabled,4.wav,"okay, call only on the straights","okay, call only on the straights","okay, call only on the straights"
\voice\acknowledge\no,1.wav,no,no,no
\voice\acknowledge\no,2.wav,no,no,no
\voice\acknowledge\no,3.wav,no,no,no
\voice\acknowledge\no,4.wav,no,no,no
\voice\acknowledge\no_data,1.wav,we don't have that data,we don't have that data,we don't have that data
\voice\acknowledge\no_data,2.wav,we haven't got that data,we haven't got that data,we haven't got that data
\voice\acknowledge\no_data,3.wav,we don't have enough data for that,we don't have enough data for that,we don't have enough data for that
\voice\acknowledge\no_data,4.wav,we haven't got that data,we haven't got that data,we haven't got that data
\voice\acknowledge\no_data,5.wav,we don't have the data,we don't have the data,we don't have the data
\voice\acknowledge\no_more_data,1.wav,we don't have any more data,we don't have any more data,we don't have any more data
\voice\acknowledge\no_more_data,2.wav,we have no more information,we have no more information,we have no more information
\voice\acknowledge\no_more_data,3.wav,we don't have any more data,we don't have any more data,we don't have any more data
\voice\acknowledge\pit_strategy_1,23.wav,pit strategy 1 selected,pit strategy 1 selected,pit strategy 1 selected
\voice\acknowledge\pit_strategy_2,24.wav,pit strategy 2 selected,pit strategy 2 selected,pit strategy 2 selected
\voice\acknowledge\pit_strategy_3,25.wav,pit strategy 3 selected,pit strategy 3 selected,pit strategy 3 selected
\voice\acknowledge\pit_strategy_4,26.wav,pit strategy 4 selected,pit strategy 4 selected,pit strategy 4 selected
\voice\acknowledge\radio_check,1_op_prefix_ok.wav,"yeah, I can hear you","yeah, I can hear you","yeah, I can hear you"
\voice\acknowledge\radio_check,2_op_prefix_ok.wav,I can hear you,I can hear you,I can hear you
\voice\acknowledge\radio_check,3.wav,"yes, I can hear you","yes, I can hear you","yes, I can hear you"
\voice\acknowledge\spotterDisabled,1.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled,2.wav,"okay, no spotter calls","okay, no spotter calls","okay, no spotter calls"
\voice\acknowledge\spotterDisabled,3.wav,"okay, no spot calls","okay, no spot calls","okay, no spot calls"
\voice\acknowledge\spotterDisabled_Billy,1.wav,"all right, no more spotter calls for you","all right, no more spotter calls for you","all right, no more spotter calls for you"
\voice\acknowledge\spotterDisabled_Billy,2.wav,"okay, no more spotting","okay, no more spotting","okay, no more spotting"
\voice\acknowledge\spotterDisabled_Billy,3.wav,"all right, I'm out","all right, I'm out","all right, I'm out"
\voice\acknowledge\spotterDisabled_Billy,4.wav,"all right, peace","all right, peace","all right, peace"
\voice\acknowledge\spotterDisabled_Billy,5.wav,"okay, good luck, have fun on your own","okay, good luck, have fun on your own","okay, good luck, have fun on your own"
\voice\acknowledge\spotterDisabled_Clare,1.wav,"okay, no more spotter calls, please, Clare","okay, no more spotter calls, please, Clare","okay, no more spotter calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,2.wav,"acknowledged, no more spot calls, please, Clare","acknowledged, no more spot calls, please, Clare","acknowledged, no more spot calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,3.wav,"okay, no more spotter calls, please, Clare","okay, no more spotter calls, please, Clare","okay, no more spotter calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,4.wav,"okay, no more spot calls, Clare","okay, no more spot calls, Clare","okay, no more spot calls, Clare"
\voice\acknowledge\spotterDisabled_Florian,1.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,10.wav,"okay, understood, I will shut up","okay, understood, I will shut up","okay, understood, I will shut up"
\voice\acknowledge\spotterDisabled_Florian,2.wav,"okay, no more spotter call","okay, no more spotter call","okay, no more spotter call"
\voice\acknowledge\spotterDisabled_Florian,3.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,4.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,5.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,6.wav,"okay, no spotter call","okay, no spotter call","okay, no spotter call"
\voice\acknowledge\spotterDisabled_Florian,7.wav,"okay, no spotter calls","okay, no spotter calls","okay, no spotter calls"
\voice\acknowledge\spotterDisabled_Florian,8.wav,"okay, okay, I will shut up","okay, okay, I will shut up","okay, okay, I will shut up"
\voice\acknowledge\spotterDisabled_Florian,9.wav,"okay, I will be quiet from here on","okay, I will be quiet from here on","okay, I will be quiet from here on"
\voice\acknowledge\spotterDisabled_Geoffrey,1.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Geoffrey,10.wav,"okay, no more calls for you","okay, no more calls for you","okay, no more calls for you"
\voice\acknowledge\spotterDisabled_Geoffrey,11.wav,"all right, I'll stop","all right, I'll stop","all right, I'll stop"
\voice\acknowledge\spotterDisabled_Geoffrey,12.wav,"okay, no more calls","okay, no more calls","okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,13.wav,"well, fine then","well, fine then","well, fine then"
\voice\acknowledge\spotterDisabled_Geoffrey,14.wav,"what else do you want from me, jeez, I'll stop calling","what else do you want from me, jeez, I'll stop calling","what else do you want from me, jeez, I'll stop calling"
\voice\acknowledge\spotterDisabled_Geoffrey,2.wav,"all right, no more","all right, no more","all right, no more"
\voice\acknowledge\spotterDisabled_Geoffrey,3.wav,shuttin' up,shuttin' up,shuttin' up
\voice\acknowledge\spotterDisabled_Geoffrey,4.wav,"okay, no more calls","okay, no more calls","okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,5.wav,"you got it, no more","you got it, no more","you got it, no more"
\voice\acknowledge\spotterDisabled_Geoffrey,6.wav,"okay, no more calls","okay, no more calls","okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,8.wav,"okay, no more calls","okay, no more calls","okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,9.wav,no more calls? sure,no more calls? sure,no more calls? sure
\voice\acknowledge\spotterDisabled_Jerry,1.wav,"Roger that, I'll leave you to it.","Roger that, I'll leave you to it.","Roger that, I'll leave you to it."
\voice\acknowledge\spotterDisabled_Jerry,2.wav,"Okay, I'll leave you to it.","Okay, I'll leave you to it.","Okay, I'll leave you to it."
\voice\acknowledge\spotterDisabled_Jerry,3_male.wav,"Alright, man; you know best.","Alright, man; you know best.","Alright, man; you know best."
\voice\acknowledge\spotterDisabled_Jerry,4.wav,"Alright, I'm here if you need me.","Alright, I'm here if you need me.","Alright, I'm here if you need me."
\voice\acknowledge\spotterDisabled_Jerry,5.wav,"Alright, I'll shut up.","Alright, I'll shut up.","Alright, I'll shut up."
\voice\acknowledge\spotterDisabled_Jerry,6.wav,Copy that; do your thing!,Copy that; do your thing!,Copy that; do your thing!
\voice\acknowledge\spotterDisabled_Jerry,7.wav,Copy that; I'll leave you alone.,Copy that; I'll leave you alone.,Copy that; I'll leave you alone.
\voice\acknowledge\spotterDisabled_Lee,1.wav,"okay, no more spotting","okay, no more spotting","okay, no more spotting"
\voice\acknowledge\spotterDisabled_Lee,2.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Lee,3.wav,"okay, mate, I'll stop spotting","okay, mate, I'll stop spotting","okay, mate, I'll stop spotting"
\voice\acknowledge\spotterDisabled_Lee,4.wav,"okay, mate, no more spotting calls","okay, mate, no more spotting calls","okay, mate, no more spotting calls"
\voice\acknowledge\spotterDisabled_Lee,5.wav,"okay, no more spotting","okay, no more spotting","okay, no more spotting"
\voice\acknowledge\spotterDisabled_Lee,6.wav,"okay, mate, I won't do the spotting","okay, mate, I won't do the spotting","okay, mate, I won't do the spotting"
\voice\acknowledge\spotterDisabled_Lee,7.wav,"okay, mate, no problem, no more spotting","okay, mate, no problem, no more spotting","okay, mate, no problem, no more spotting"
\voice\acknowledge\spotterDisabled_Matt,1.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Matt,2.wav,"okay, no spotter calls","okay, no spotter calls","okay, no spotter calls"
\voice\acknowledge\spotterDisabled_Matt,3.wav,"if you wreck, it's on you","if you wreck, it's on you","if you wreck, it's on you"
\voice\acknowledge\spotterDisabled_Matt,4.wav,"if you wreck, it's on you","if you wreck, it's on you","if you wreck, it's on you"
\voice\acknowledge\spotterDisabled_Micha,01.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Micha,02.wav,"okay, I'll shut my mouth","okay, I'll shut my mouth","okay, I'll shut my mouth"
\voice\acknowledge\spotterDisabled_Micha,03.wav,"all right, I'll be silent","all right, I'll be silent","all right, I'll be silent"
\voice\acknowledge\spotterDisabled_Mike,1.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Mike,2.wav,"okay, no spotter call","okay, no spotter call","okay, no spotter call"
\voice\acknowledge\spotterDisabled_Mike,3.wav,"okay, I'll shut the hell up","okay, I'll shut the hell up","okay, I'll shut the hell up"
\voice\acknowledge\spotterDisabled_Phil,1.wav,"you got it, no more spotter calls","you got it, no more spotter calls","you got it, no more spotter calls"
\voice\acknowledge\spotterDisabled_Phil,10.wav,"10-4, no spotter calls","10-4, no spotter calls","10-4, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,2.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Phil,3.wav,"all right, no spotter calls","all right, no spotter calls","all right, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,4.wav,"you got it, no spotter calls","you got it, no spotter calls","you got it, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,5.wav,"sure thing, no spotter calls","sure thing, no spotter calls","sure thing, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,6.wav,"all right, you're on your own","all right, you're on your own","all right, you're on your own"
\voice\acknowledge\spotterDisabled_Phil,7.wav,"you're on your own, buddy, no spotter calls","you're on your own, buddy, no spotter calls","you're on your own, buddy, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,8.wav,"all right, I won't spot anymore","all right, I won't spot anymore","all right, I won't spot anymore"
\voice\acknowledge\spotterDisabled_Phil,9.wav,"no more spotter calls, you got it","no more spotter calls, you got it","no more spotter calls, you got it"
\voice\acknowledge\spotterDisabled_Ross,1.wav,"spotter, out","spotter, out","spotter, out"
\voice\acknowledge\spotterDisabled_Ross,2.wav,this spotter has left the building,this spotter has left the building,this spotter has left the building
\voice\acknowledge\spotterDisabled_Ross,3.wav,I'll see you after the race,I'll see you after the race,I'll see you after the race
\voice\acknowledge\spotterDisabled_Ross,4.wav,"if you don't need me for a while, I've got an ice cream craving","if you don't need me for a while, I've got an ice cream craving","if you don't need me for a while, I've got an ice cream craving"
\voice\acknowledge\spotterDisabled_Ross,5.wav,"well, fine, if you think you can do it better","well, fine, if you think you can do it better","well, fine, if you think you can do it better"
\voice\acknowledge\spotterDisabled_Ross,6.wav,"okay, I'll be taking a nap if you need me","okay, I'll be taking a nap if you need me","okay, I'll be taking a nap if you need me"
\voice\acknowledge\spotterDisabled_Ross,7.wav,are you not entertained?,are you not entertained?,are you not entertained?
\voice\acknowledge\spotterDisabled_Ross,8.wav,are you not entertained?,are you not entertained?,are you not entertained?
\voice\acknowledge\spotterDisabled_Ross,9.wav,"hasta la vista, baby","hasta la vista, baby","hasta la vista, baby"
\voice\acknowledge\spotterDisabled_Sammy,1.wav,"okay, no more spotting","okay, no more spotting","okay, no more spotting"
\voice\acknowledge\spotterDisabled_Sammy,2.wav,"okay, no more calls","okay, no more calls","okay, no more calls"
\voice\acknowledge\spotterDisabled_Sammy,3.wav,"okay, no more spotter calls","okay, no more spotter calls","okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Sammy,4.wav,"okay, no spotter calls","okay, no spotter calls","okay, no spotter calls"
\voice\acknowledge\spotterEnabled,1.wav,"understood, I'll give those calls","understood, I'll give those calls","understood, I'll give those calls"
\voice\acknowledge\spotterEnabled,2.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled,3.wav,"understood, I'll give those calls","understood, I'll give those calls","understood, I'll give those calls"
\voice\acknowledge\spotterEnabled_Billy,1.wav,"all right, I'm here","all right, I'm here","all right, I'm here"
\voice\acknowledge\spotterEnabled_Billy,2.wav,"okay, I'll spot you","okay, I'll spot you","okay, I'll spot you"
\voice\acknowledge\spotterEnabled_Billy,3.wav,I am your spotter,I am your spotter,I am your spotter
\voice\acknowledge\spotterEnabled_Billy,4.wav,this spotter is available,this spotter is available,this spotter is available
\voice\acknowledge\spotterEnabled_Billy,5.wav,"oh, so now you want me to spot you","oh, so now you want me to spot you","oh, so now you want me to spot you"
\voice\acknowledge\spotterEnabled_Clare,1.wav,"acknowledged, we'll have spotter calls from here, please, Clare","acknowledged, we'll have spotter calls from here, please, Clare","acknowledged, we'll have spotter calls from here, please, Clare"
\voice\acknowledge\spotterEnabled_Clare,2.wav,"okay, make those calls, please, Clare","okay, make those calls, please, Clare","okay, make those calls, please, Clare"
\voice\acknowledge\spotterEnabled_Clare,3.wav,"okay, spotter calls, please, Clare","okay, spotter calls, please, Clare","okay, spotter calls, please, Clare"
\voice\acknowledge\spotterEnabled_Florian,1.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Florian,10.wav,"okay, I will give those calls","okay, I will give those calls","okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,2.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Florian,3.wav,"okay, I will spot","okay, I will spot","okay, I will spot"
\voice\acknowledge\spotterEnabled_Florian,4.wav,"okay, I will spot","okay, I will spot","okay, I will spot"
\voice\acknowledge\spotterEnabled_Florian,5.wav,"okay, I will be spotting","okay, I will be spotting","okay, I will be spotting"
\voice\acknowledge\spotterEnabled_Florian,6.wav,"okay, I will give those calls","okay, I will give those calls","okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,7.wav,"okay, I will give those calls","okay, I will give those calls","okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,8.wav,"okay, I will give those calls","okay, I will give those calls","okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,9.wav,"okay, I'll give those calls","okay, I'll give those calls","okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,1.wav,"okay, I'll give those calls","okay, I'll give those calls","okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,10.wav,"okay, I'll give those calls","okay, I'll give those calls","okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,11.wav,"all right, I'll give those calls for you","all right, I'll give those calls for you","all right, I'll give those calls for you"
\voice\acknowledge\spotterEnabled_Geoffrey,12.wav,"you got it, man, I'll give you those calls","you got it, man, I'll give you those calls","you got it, man, I'll give you those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,13.wav,"sure thing, I'm calling","sure thing, I'm calling","sure thing, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,14.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,15.wav,"sure, I'll spot","sure, I'll spot","sure, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,16.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,17.wav,"yes, I'll spot","yes, I'll spot","yes, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,18.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,19.wav,"you got it, buddy, I'm spotting","you got it, buddy, I'm spotting","you got it, buddy, I'm spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,2.wav,"you got it, I'm calling","you got it, I'm calling","you got it, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,20.wav,"you got it, I'm spotting","you got it, I'm spotting","you got it, I'm spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,21.wav,"you got it, I'll spot","you got it, I'll spot","you got it, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,22.wav,spottin',spottin',spottin'
\voice\acknowledge\spotterEnabled_Geoffrey,23.wav,"yes, I'll spot","yes, I'll spot","yes, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,24.wav,"yep, spotting","yep, spotting","yep, spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,25.wav,I'm spotting,I'm spotting,I'm spotting
\voice\acknowledge\spotterEnabled_Geoffrey,26.wav,I'll spot for ya,I'll spot for ya,I'll spot for ya
\voice\acknowledge\spotterEnabled_Geoffrey,27.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,28.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,3.wav,"okay, I'm calling","okay, I'm calling","okay, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,4.wav,"all right, I'll give those calls","all right, I'll give those calls","all right, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,5.wav,"you got it, I'm giving those calls","you got it, I'm giving those calls","you got it, I'm giving those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,6.wav,"you got it, I'm calling","you got it, I'm calling","you got it, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,7.wav,"sure, I'll give those calls","sure, I'll give those calls","sure, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,8.wav,"yeah, I'll give those calls","yeah, I'll give those calls","yeah, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,9.wav,"sure, I'll give those calls","sure, I'll give those calls","sure, I'll give those calls"
\voice\acknowledge\spotterEnabled_Jerry,1.wav,Roger that; I got ya!,Roger that; I got ya!,Roger that; I got ya!
\voice\acknowledge\spotterEnabled_Jerry,2.wav,Will do!,Will do!,Will do!
\voice\acknowledge\spotterEnabled_Jerry,3.wav,"Okay, I got ya!","Okay, I got ya!","Okay, I got ya!"
\voice\acknowledge\spotterEnabled_Jerry,4_male.wav,"Alright, I'm here for ya, man!","Alright, I'm here for ya, man!","Alright, I'm here for ya, man!"
\voice\acknowledge\spotterEnabled_Jerry,5.wav,"Alright, I'm here for ya!","Alright, I'm here for ya!","Alright, I'm here for ya!"
\voice\acknowledge\spotterEnabled_Jerry,6.wav,Let's do this!,Let's do this!,Let's do this!
\voice\acknowledge\spotterEnabled_Jerry,7.wav,"Copy that, I'll keep an eye out!","Copy that, I'll keep an eye out!","Copy that, I'll keep an eye out!"
\voice\acknowledge\spotterEnabled_Lee,1.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,2.wav,"okay, I can give them calls","okay, I can give them calls","okay, I can give them calls"
\voice\acknowledge\spotterEnabled_Lee,3.wav,"okay, I'll do the spotting","okay, I'll do the spotting","okay, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,4.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,5.wav,"okay, mate, I'll spot","okay, mate, I'll spot","okay, mate, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,6.wav,"okay, mate, I'll do the spotting","okay, mate, I'll do the spotting","okay, mate, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,7.wav,"okay, mate, no problem, I'll do the spotting","okay, mate, no problem, I'll do the spotting","okay, mate, no problem, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,8.wav,"okay, mate, I'll give calls","okay, mate, I'll give calls","okay, mate, I'll give calls"
\voice\acknowledge\spotterEnabled_Matt,1.wav,"okay, I'll spot","okay, I'll spot","okay, I'll spot"
\voice\acknowledge\spotterEnabled_Matt,2.wav,"okay, I'll give those calls","okay, I'll give those calls","okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Matt,3.wav,I'm your eye in the sky,I'm your eye in the sky,I'm your eye in the sky
\voice\acknowledge\spotterEnabled_Matt,4.wav,I'm your eye in the sky,I'm your eye in the sky,I'm your eye in the sky
\voice\acknowledge\spotterEnabled_Micha,01.wav,"okay, I will do it","okay, I will do it","okay, I will do it"
\voice\acknowledge\spotterEnabled_Micha,02.wav,"okay, I'll give you those calls","okay, I'll give you those calls","okay, I'll give you those calls"
\voice\acknowledge\spotterEnabled_Micha,03.wav,"all right, then let's go","all right, then let's go","all right, then let's go"
\voice\acknowledge\spotterEnabled_Micha,04.wav,"yes, man","yes, man","yes, man"
