audio_path,audio_filename,subtitle,text_for_tts,original_english
\voice\acknowledge\keep_quiet_in_corners_disabled,4.wav,收到，任何阶段都可以通话,收到，任何阶段都可以通话,"acknowledged, calls at any point in the lap"
\voice\acknowledge\keep_quiet_in_corners_enabled,1.wav,明白了，我在弯道保持安静,明白了，我在弯道保持安静,"understood, I'll keep quiet in the corners"
\voice\acknowledge\keep_quiet_in_corners_enabled,2.wav,收到，不再在弯道内通话,收到，不再在弯道内通话,"acknowledged, no more calls in the corners"
\voice\acknowledge\keep_quiet_in_corners_enabled,3.wav,好的，我会尽量在制动区减少通话,好的，我会尽量在制动区减少通话,"okay, I'll try to minimize the calls in the braking zones"
\voice\acknowledge\keep_quiet_in_corners_enabled,4.wav,好的，只在直道上呼叫,好的，只在直道上呼叫,"okay, call only on the straights"
\voice\acknowledge\no,1.wav,不,不,no
\voice\acknowledge\no,2.wav,不,不,no
\voice\acknowledge\no,3.wav,不,不,no
\voice\acknowledge\no,4.wav,不,不,no
\voice\acknowledge\no_data,1.wav,我们没有那个数据,我们没有那个数据,we don't have that data
\voice\acknowledge\no_data,2.wav,我们没有那个数据,我们没有那个数据,we haven't got that data
\voice\acknowledge\no_data,3.wav,我们没有足够的数据,我们没有足够的数据,we don't have enough data for that
\voice\acknowledge\no_data,4.wav,我们没有那个数据,我们没有那个数据,we haven't got that data
\voice\acknowledge\no_data,5.wav,我们没有数据,我们没有数据,we don't have the data
\voice\acknowledge\no_more_data,1.wav,我们没有更多数据了,我们没有更多数据了,we don't have any more data
\voice\acknowledge\no_more_data,2.wav,我们没有更多信息,我们没有更多信息,we have no more information
\voice\acknowledge\no_more_data,3.wav,我们没有更多数据了,我们没有更多数据了,we don't have any more data
\voice\acknowledge\pit_strategy_1,23.wav,策略1选择,策略1选择,pit strategy 1 selected
\voice\acknowledge\pit_strategy_2,24.wav,策略2选择,策略2选择,pit strategy 2 selected
\voice\acknowledge\pit_strategy_3,25.wav,策略3选择,策略3选择,pit strategy 3 selected
\voice\acknowledge\pit_strategy_4,26.wav,策略4选择,策略4选择,pit strategy 4 selected
\voice\acknowledge\radio_check,1_op_prefix_ok.wav,好的，听得见,好的，听得见,"yeah, I can hear you"
\voice\acknowledge\radio_check,2_op_prefix_ok.wav,我能听到你,我能听到你,I can hear you
\voice\acknowledge\radio_check,3.wav,好的，我听到了,好的，我听到了,"yes, I can hear you"
\voice\acknowledge\spotterDisabled,1.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled,2.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"okay, no spotter calls"
\voice\acknowledge\spotterDisabled,3.wav,好的，不报位置,好的，不报位置,"okay, no spot calls"
\voice\acknowledge\spotterDisabled_Billy,1.wav,好的，不再为你提供赛车手报站,好的，不再为你提供赛车手报站,"all right, no more spotter calls for you"
\voice\acknowledge\spotterDisabled_Billy,2.wav,好的，不再报站,好的，不再报站,"okay, no more spotting"
\voice\acknowledge\spotterDisabled_Billy,3.wav,好的，我退出,好的，我退出,"all right, I'm out"
\voice\acknowledge\spotterDisabled_Billy,4.wav,好的，平安,好的，平安,"all right, peace"
\voice\acknowledge\spotterDisabled_Billy,5.wav,好的，祝你好运，玩得开心，自己来,好的，祝你好运，玩得开心，自己来,"okay, good luck, have fun on your own"
\voice\acknowledge\spotterDisabled_Clare,1.wav,好的，不要再有赛车手助理的呼叫了，请，Clare,好的，不要再有赛车手助理的呼叫了，请，Clare,"okay, no more spotter calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,2.wav,收到，不再进行位置报告，请，Clare,收到，不再进行位置报告，请，Clare,"acknowledged, no more spot calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,3.wav,好的，不要再有赛车手助理的呼叫了，请，Clare,好的，不要再有赛车手助理的呼叫了，请，Clare,"okay, no more spotter calls, please, Clare"
\voice\acknowledge\spotterDisabled_Clare,4.wav,好的，不再进行位置报告，Clare,好的，不再进行位置报告，Clare,"okay, no more spot calls, Clare"
\voice\acknowledge\spotterDisabled_Florian,1.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,10.wav,好的，知道了，我闭嘴,好的，知道了，我闭嘴,"okay, understood, I will shut up"
\voice\acknowledge\spotterDisabled_Florian,2.wav,好的，不再进行赛车手助理呼叫,好的，不再进行赛车手助理呼叫,"okay, no more spotter call"
\voice\acknowledge\spotterDisabled_Florian,3.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,4.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,5.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Florian,6.wav,好的，不进行领航员呼叫,好的，不进行领航员呼叫,"okay, no spotter call"
\voice\acknowledge\spotterDisabled_Florian,7.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"okay, no spotter calls"
\voice\acknowledge\spotterDisabled_Florian,8.wav,好的，好的，我闭嘴,好的，好的，我闭嘴,"okay, okay, I will shut up"
\voice\acknowledge\spotterDisabled_Florian,9.wav,好的，我从现在起不再说话,好的，我从现在起不再说话,"okay, I will be quiet from here on"
\voice\acknowledge\spotterDisabled_Geoffrey,1.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Geoffrey,10.wav,好的，不再为你呼叫,好的，不再为你呼叫,"okay, no more calls for you"
\voice\acknowledge\spotterDisabled_Geoffrey,11.wav,好的，我停止,好的，我停止,"all right, I'll stop"
\voice\acknowledge\spotterDisabled_Geoffrey,12.wav,好的，不再呼叫,好的，不再呼叫,"okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,13.wav,好吧，那就这样,好吧，那就这样,"well, fine then"
\voice\acknowledge\spotterDisabled_Geoffrey,14.wav,你还想让我做什么，天啊，我就不叫了,你还想让我做什么，天啊，我就不叫了,"what else do you want from me, jeez, I'll stop calling"
\voice\acknowledge\spotterDisabled_Geoffrey,2.wav,好的，没有了,好的，没有了,"all right, no more"
\voice\acknowledge\spotterDisabled_Geoffrey,3.wav,闭嘴,闭嘴,shuttin' up
\voice\acknowledge\spotterDisabled_Geoffrey,4.wav,好的，不再呼叫,好的，不再呼叫,"okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,5.wav,收到，不再,收到，不再,"you got it, no more"
\voice\acknowledge\spotterDisabled_Geoffrey,6.wav,好的，不再呼叫,好的，不再呼叫,"okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,8.wav,好的，不再呼叫,好的，不再呼叫,"okay, no more calls"
\voice\acknowledge\spotterDisabled_Geoffrey,9.wav,不再呼叫了？确定,不再呼叫了？确定,no more calls? sure
\voice\acknowledge\spotterDisabled_Jerry,1.wav,明白，我就不打扰了。,明白，我就不打扰了。,"Roger that, I'll leave you to it."
\voice\acknowledge\spotterDisabled_Jerry,2.wav,好的，交给你了。,好的，交给你了。,"Okay, I'll leave you to it."
\voice\acknowledge\spotterDisabled_Jerry,3_male.wav,好的，老兄；你最清楚。,好的，老兄；你最清楚。,"Alright, man; you know best."
\voice\acknowledge\spotterDisabled_Jerry,4.wav,好的，需要我的时候叫我。,好的，需要我的时候叫我。,"Alright, I'm here if you need me."
\voice\acknowledge\spotterDisabled_Jerry,5.wav,好的，我闭嘴。,好的，我闭嘴。,"Alright, I'll shut up."
\voice\acknowledge\spotterDisabled_Jerry,6.wav,收到；自行其事！,收到；自行其事！,Copy that; do your thing!
\voice\acknowledge\spotterDisabled_Jerry,7.wav,收到；我不会打扰你了。,收到；我不会打扰你了。,Copy that; I'll leave you alone.
\voice\acknowledge\spotterDisabled_Lee,1.wav,好的，不再报站,好的，不再报站,"okay, no more spotting"
\voice\acknowledge\spotterDisabled_Lee,2.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Lee,3.wav,好的，我会停止报站,好的，我会停止报站,"okay, mate, I'll stop spotting"
\voice\acknowledge\spotterDisabled_Lee,4.wav,好的，伙计，不再提供领航呼叫,好的，伙计，不再提供领航呼叫,"okay, mate, no more spotting calls"
\voice\acknowledge\spotterDisabled_Lee,5.wav,好的，不再报站,好的，不再报站,"okay, no more spotting"
\voice\acknowledge\spotterDisabled_Lee,6.wav,好的，我不会做观察员的工作了,好的，我不会做观察员的工作了,"okay, mate, I won't do the spotting"
\voice\acknowledge\spotterDisabled_Lee,7.wav,好的，没了，不再报站,好的，没了，不再报站,"okay, mate, no problem, no more spotting"
\voice\acknowledge\spotterDisabled_Matt,1.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Matt,2.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"okay, no spotter calls"
\voice\acknowledge\spotterDisabled_Matt,3.wav,如果你撞车，责任自负,如果你撞车，责任自负,"if you wreck, it's on you"
\voice\acknowledge\spotterDisabled_Matt,4.wav,如果你撞车，责任自负,如果你撞车，责任自负,"if you wreck, it's on you"
\voice\acknowledge\spotterDisabled_Micha,01.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Micha,02.wav,好的，我闭嘴,好的，我闭嘴,"okay, I'll shut my mouth"
\voice\acknowledge\spotterDisabled_Micha,03.wav,好的，我将保持沉默,好的，我将保持沉默,"all right, I'll be silent"
\voice\acknowledge\spotterDisabled_Mike,1.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Mike,2.wav,好的，不进行领航员呼叫,好的，不进行领航员呼叫,"okay, no spotter call"
\voice\acknowledge\spotterDisabled_Mike,3.wav,好的，我闭嘴,好的，我闭嘴,"okay, I'll shut the hell up"
\voice\acknowledge\spotterDisabled_Phil,1.wav,收到，不再有赛车手助理呼叫,收到，不再有赛车手助理呼叫,"you got it, no more spotter calls"
\voice\acknowledge\spotterDisabled_Phil,10.wav,明白，无需领航员呼叫,明白，无需领航员呼叫,"10-4, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,2.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Phil,3.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"all right, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,4.wav,收到，不需领航员呼叫,收到，不需领航员呼叫,"you got it, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,5.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"sure thing, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,6.wav,好的，你自己来,好的，你自己来,"all right, you're on your own"
\voice\acknowledge\spotterDisabled_Phil,7.wav,你自己来，伙计，没有无线电报员提醒,你自己来，伙计，没有无线电报员提醒,"you're on your own, buddy, no spotter calls"
\voice\acknowledge\spotterDisabled_Phil,8.wav,好的，我不再报点了,好的，我不再报点了,"all right, I won't spot anymore"
\voice\acknowledge\spotterDisabled_Phil,9.wav,不再有无线电报，你来掌控,不再有无线电报，你来掌控,"no more spotter calls, you got it"
\voice\acknowledge\spotterDisabled_Ross,1.wav,观察员，退出,观察员，退出,"spotter, out"
\voice\acknowledge\spotterDisabled_Ross,2.wav,这位观察员已离开,这位观察员已离开,this spotter has left the building
\voice\acknowledge\spotterDisabled_Ross,3.wav,比赛结束后见,比赛结束后见,I'll see you after the race
\voice\acknowledge\spotterDisabled_Ross,4.wav,如果你一段时间不需要我，我想吃冰淇淋,如果你一段时间不需要我，我想吃冰淇淋,"if you don't need me for a while, I've got an ice cream craving"
\voice\acknowledge\spotterDisabled_Ross,5.wav,好吧，如果你认为你能做得更好,好吧，如果你认为你能做得更好,"well, fine, if you think you can do it better"
\voice\acknowledge\spotterDisabled_Ross,6.wav,好的，如果需要我，我会去睡觉了,好的，如果需要我，我会去睡觉了,"okay, I'll be taking a nap if you need me"
\voice\acknowledge\spotterDisabled_Ross,7.wav,你不觉得这很精彩吗？,你不觉得这很精彩吗？,are you not entertained?
\voice\acknowledge\spotterDisabled_Ross,8.wav,你不觉得这很精彩吗？,你不觉得这很精彩吗？,are you not entertained?
\voice\acknowledge\spotterDisabled_Ross,9.wav,直到再见，宝贝,直到再见，宝贝,"hasta la vista, baby"
\voice\acknowledge\spotterDisabled_Sammy,1.wav,好的，不再报站,好的，不再报站,"okay, no more spotting"
\voice\acknowledge\spotterDisabled_Sammy,2.wav,好的，不再呼叫,好的，不再呼叫,"okay, no more calls"
\voice\acknowledge\spotterDisabled_Sammy,3.wav,好的，不再发送领航员呼叫,好的，不再发送领航员呼叫,"okay, no more spotter calls"
\voice\acknowledge\spotterDisabled_Sammy,4.wav,好的，没有赛车联络员呼叫,好的，没有赛车联络员呼叫,"okay, no spotter calls"
\voice\acknowledge\spotterEnabled,1.wav,明白了，我会发出那些呼叫,明白了，我会发出那些呼叫,"understood, I'll give those calls"
\voice\acknowledge\spotterEnabled,2.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled,3.wav,明白了，我会发出那些呼叫,明白了，我会发出那些呼叫,"understood, I'll give those calls"
\voice\acknowledge\spotterEnabled_Billy,1.wav,好的，我在这里,好的，我在这里,"all right, I'm here"
\voice\acknowledge\spotterEnabled_Billy,2.wav,好的，我来为你报站,好的，我来为你报站,"okay, I'll spot you"
\voice\acknowledge\spotterEnabled_Billy,3.wav,我是你的赛车观察员,我是你的赛车观察员,I am your spotter
\voice\acknowledge\spotterEnabled_Billy,4.wav,这个观察员可以使用,这个观察员可以使用,this spotter is available
\voice\acknowledge\spotterEnabled_Billy,5.wav,哦，你现在要我来为你报站,哦，你现在要我来为你报站,"oh, so now you want me to spot you"
\voice\acknowledge\spotterEnabled_Clare,1.wav,收到，从这里开始使用无线电报话，请，Clare,收到，从这里开始使用无线电报话，请，Clare,"acknowledged, we'll have spotter calls from here, please, Clare"
\voice\acknowledge\spotterEnabled_Clare,2.wav,好的，克莱，请呼叫,好的，克莱，请呼叫,"okay, make those calls, please, Clare"
\voice\acknowledge\spotterEnabled_Clare,3.wav,好的，观察员呼叫，请，Clare,好的，观察员呼叫，请，Clare,"okay, spotter calls, please, Clare"
\voice\acknowledge\spotterEnabled_Florian,1.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Florian,10.wav,好的，我将发出那些信号,好的，我将发出那些信号,"okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,2.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Florian,3.wav,好的，我来报站,好的，我来报站,"okay, I will spot"
\voice\acknowledge\spotterEnabled_Florian,4.wav,好的，我来报站,好的，我来报站,"okay, I will spot"
\voice\acknowledge\spotterEnabled_Florian,5.wav,好的，我将开始报站,好的，我将开始报站,"okay, I will be spotting"
\voice\acknowledge\spotterEnabled_Florian,6.wav,好的，我将发出那些信号,好的，我将发出那些信号,"okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,7.wav,好的，我将发出那些信号,好的，我将发出那些信号,"okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,8.wav,好的，我将发出那些信号,好的，我将发出那些信号,"okay, I will give those calls"
\voice\acknowledge\spotterEnabled_Florian,9.wav,好的，我来报这些信号,好的，我来报这些信号,"okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,1.wav,好的，我来报这些信号,好的，我来报这些信号,"okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,10.wav,好的，我来报这些信号,好的，我来报这些信号,"okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,11.wav,好的，我来给你报这些信号,好的，我来给你报这些信号,"all right, I'll give those calls for you"
\voice\acknowledge\spotterEnabled_Geoffrey,12.wav,收到，我会给你那些呼叫,收到，我会给你那些呼叫,"you got it, man, I'll give you those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,13.wav,好的，我来报话,好的，我来报话,"sure thing, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,14.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,15.wav,好的，我来报站,好的，我来报站,"sure, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,16.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,17.wav,好的，我来报站,好的，我来报站,"yes, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,18.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,19.wav,收到，伙计，我在观察,收到，伙计，我在观察,"you got it, buddy, I'm spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,2.wav,收到，我在报站,收到，我在报站,"you got it, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,20.wav,收到，我是观察员,收到，我是观察员,"you got it, I'm spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,21.wav,收到，我来报站,收到，我来报站,"you got it, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,22.wav,观察员,观察员,spottin'
\voice\acknowledge\spotterEnabled_Geoffrey,23.wav,好的，我来报站,好的，我来报站,"yes, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,24.wav,好的，观察,好的，观察,"yep, spotting"
\voice\acknowledge\spotterEnabled_Geoffrey,25.wav,我在报站,我在报站,I'm spotting
\voice\acknowledge\spotterEnabled_Geoffrey,26.wav,我来为你报站,我来为你报站,I'll spot for ya
\voice\acknowledge\spotterEnabled_Geoffrey,27.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,28.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Geoffrey,3.wav,好的，我来报话,好的，我来报话,"okay, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,4.wav,好的，我来报这些信号,好的，我来报这些信号,"all right, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,5.wav,收到，我来报这些情况,收到，我来报这些情况,"you got it, I'm giving those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,6.wav,收到，我在报站,收到，我在报站,"you got it, I'm calling"
\voice\acknowledge\spotterEnabled_Geoffrey,7.wav,好的，我会给出那些呼叫,好的，我会给出那些呼叫,"sure, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,8.wav,好的，我会发出那些信号,好的，我会发出那些信号,"yeah, I'll give those calls"
\voice\acknowledge\spotterEnabled_Geoffrey,9.wav,好的，我会给出那些呼叫,好的，我会给出那些呼叫,"sure, I'll give those calls"
\voice\acknowledge\spotterEnabled_Jerry,1.wav,明白；我盯上了！,明白；我盯上了！,Roger that; I got ya!
\voice\acknowledge\spotterEnabled_Jerry,2.wav,明白了！,明白了！,Will do!
\voice\acknowledge\spotterEnabled_Jerry,3.wav,好的，我跟上了！,好的，我跟上了！,"Okay, I got ya!"
\voice\acknowledge\spotterEnabled_Jerry,4_male.wav,好的，我在这儿为你效劳，伙计！,好的，我在这儿为你效劳，伙计！,"Alright, I'm here for ya, man!"
\voice\acknowledge\spotterEnabled_Jerry,5.wav,好的，我在这儿为你服务！,好的，我在这儿为你服务！,"Alright, I'm here for ya!"
\voice\acknowledge\spotterEnabled_Jerry,6.wav,让我们干起来！,让我们干起来！,Let's do this!
\voice\acknowledge\spotterEnabled_Jerry,7.wav,收到，我会留意的！,收到，我会留意的！,"Copy that, I'll keep an eye out!"
\voice\acknowledge\spotterEnabled_Lee,1.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,2.wav,好的，我可以给他们发信号,好的，我可以给他们发信号,"okay, I can give them calls"
\voice\acknowledge\spotterEnabled_Lee,3.wav,好的，我来报站,好的，我来报站,"okay, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,4.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,5.wav,好的，我会负责观察,好的，我会负责观察,"okay, mate, I'll spot"
\voice\acknowledge\spotterEnabled_Lee,6.wav,好的，我会来做观察员,好的，我会来做观察员,"okay, mate, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,7.wav,好的，我会来做观察员,好的，我会来做观察员,"okay, mate, no problem, I'll do the spotting"
\voice\acknowledge\spotterEnabled_Lee,8.wav,好的，我会报话,好的，我会报话,"okay, mate, I'll give calls"
\voice\acknowledge\spotterEnabled_Matt,1.wav,好的，我来报站,好的，我来报站,"okay, I'll spot"
\voice\acknowledge\spotterEnabled_Matt,2.wav,好的，我来报这些信号,好的，我来报这些信号,"okay, I'll give those calls"
\voice\acknowledge\spotterEnabled_Matt,3.wav,我是你的空中观察员,我是你的空中观察员,I'm your eye in the sky
\voice\acknowledge\spotterEnabled_Matt,4.wav,我是你的空中观察员,我是你的空中观察员,I'm your eye in the sky
\voice\acknowledge\spotterEnabled_Micha,01.wav,好的，我会做的,好的，我会做的,"okay, I will do it"
\voice\acknowledge\spotterEnabled_Micha,02.wav,好的，我会给你那些呼叫,好的，我会给你那些呼叫,"okay, I'll give you those calls"
